RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	ADM2	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-2141124	-2970491	52.666667	4.633333	524000	43800	31UFU1045236443	NN31-12	P	PPL		NL	07					N				BERGENAANZEE	Bergen aan Zee	Bergen aan Zee	1994-01-08
1	-2149196	-2980701	51.433333	4.533333	512600	43200	31UFS0658599130	NM31-03	H	MRSH		NL	00				BE	N				DEMAATJES	De Maatjes	De Maatjes	1994-04-28
1	-2149196	-2972949	51.433333	4.533333	512600	43200	31UFS0658599130	NM31-03	H	MRSH		NL	00					V				DENHELDER	Den Helder	Den Helder	1994-04-28
1	-2156127	-2989312	52.483333	4.8	522900	44800	31UFU2223116321	NN31-12	P	PPLX		NL	07					V				WORMEREER	Wormereer	Wormereer	1994-01-08
1	-2142117	-2971697	52.4	4.916667	522400	45500	31UFU3039807257	NN31-12	P	PPL		NL	07					N				BUIKSLOOT	Buiksloot	Buiksloot	1994-01-08
1	-2143749	-2973864	51.633333	5.05	513800	50300	31UFT4187422248	NM31-03	P	PPL		NL	06					V				DUIKSEHOEVEN	Duikse Hoeven	Duikse Hoeven	1994-01-08
1	-2140357	-2975337	51.866667	4.666667	515200	44000	31UFT1475347522	NM31-03	H	CNL		NL	11					V				GRAAFSTROOM	Graafstroom	Graafstroom	1994-01-08
1	-2144432	-2974727	53.216667	6.816667	531300	64900	32ULD5422098598	NN32-07	S	CSTL		NL	04					V				FRAEIJLEMABORG	Fraeijlemaborg	Fraeijlemaborg	1994-01-08
1	-2144432	-2974728	53.216667	6.816667	531300	64900	32ULD5422098598	NN32-07	S	CSTL		NL	04					N				FRAEYLEMABORG	Fraeylemaborg	Fraeylemaborg	1994-01-08
1	-2150489	-2982271	52.083333	4.766667	520500	44600	31UFT2105371779	NN31-12	P	PPL		NL	11					N				NOORDZIJDE	Noordzijde	Noordzijde	1994-01-08
1	-2153367	-2985867	51.433333	3.666667	512600	34000	31UES4634298226	NM31-02	H	FLTT		NL	10					N				SPIJKERPLAAT	Spijkerplaat	Spijkerplaat	1994-01-08
1	-2156458	-2989731	52.183333	6.816667	521100	64900	32ULC5073583676	NN32-10	S	EST		NL	15					N				ZONNEBEEK	Zonnebeek	Zonnebeek	1994-01-08
1	-2155175	-2988155	53.083333	5.216667	530500	51300	31UFU4846483837	NN31-09	H	SHOL		NL	02					N				WAARD	Waard	Waard	1994-01-08
1	-2142525	-2972213	52.95	6.2	525700	61200	32ULD1189470378	NN32-10	L	PRK		NL	02					N				DEBOSHOEVE	De Boshoeve	De Boshoeve	1994-01-08
1	-2144044	-2974248	52.316667	6.583333	521900	63500	32ULC3528099010	NN32-10	H	STMC		NL	15					N				EKSOSCHEAA	Eksosche Aa	Eksosche Aa	1994-01-08
1	-2140688	-2969965	51.883333	6.3	515300	61800	32ULC1417851508	NM32-01	P	PPL		NL	03					N				AZEWIJN	Azewijn	Azewijn	1994-01-08
1	-2147944	-2979163	51.5	5.133333	513000	50800	31UFT4807307587	NM31-03	L	LCTY		NL	06					N				KRAANBRAKEN	Kraanbraken	Kraanbraken	1994-01-08
1	-2142444	-2972101	53.4	5.716667	532400	54300	31UFV8060820207	NN31-09	H	CHNM		NL	02					N				DANTZIGGAT	Dantziggat	Dantziggat	1994-01-08
1	-2146471	-2977356	52.55	5.8	523300	54800	31UFU8983725897	NN31-12	H	CNL		NL	16					N				HONDTOCHT	Hondtocht	Hondtocht	1994-01-08
1	-2143173	-2973109	53.133333	6.516667	530800	63100	32ULD3387189984	NN32-07	L	LCTY		NL	01					N				DERIET	De Riet	De Riet	1994-01-08
1	-2149880	-2981533	53.45	5.766667	532700	54600	31UFV8371525896	NN31-09	T	DUNE		NL	02					N				NESSERDUINEN	Nesserduinen	Nesserduinen	1994-01-08
1	-2140266	-2969412	51.95	6.016667	515700	60100	32UKC9498759682	NM32-01	P	PPL		NL	03					N				ACHTERSTEHOEK	Achterstehoek	Achterstehoek	1994-01-08
1	-2146022	-2976754	51.583333	5.633333	513500	53800	31UFT8243917983	NM31-03	V	FRST		NL	06					N				HETHURKSKE	Het Hurkske	Het Hurkske	1994-01-08
1	-2143444	-2973481	52.733333	6.266667	524400	61600	32ULD1545546111	NN32-10	P	PPL		NL	01					N				DIJKHUIZEN	Dijkhuizen	Dijkhuizen	1994-01-08
1	-2154547	-2987396	53	6.5	530000	63000	32ULD3223975194	NN32-07	H	CNL		NL	01					N				VEENSTRAWIJK	Veenstrawijk	Veenstrawijk	1994-01-08
1	-2145483	-2976087	51.933333	4.15	515600	40900	31UET7906454248	NM31-03	H	CNL		NL	11					V				HARTELSCHEGAT	Hartelsche Gat	Hartelsche Gat	1994-01-08
1	-2145774	-2976427	51.433333	5.8	512600	54800	31UFT9462201735	NM31-03	P	PPL		NL	06					N				HEIMOLEN	Heimolen	Heimolen	1994-01-08
1	-2141949	-2971489	51.9	4.166667	515400	41000	31UET8026950559	NM31-03	P	PPL		NL	11					N				BRIELLE	Brielle	Brielle	1994-01-08
1	-2144550	-2974868	52.233333	5.75	521400	54500	31UFT8778890554	NN31-12	V	HTH		NL	03					N				GARDERENSEVELD	Garderense Veld	Garderense Veld	1994-01-08
1	-2147888	-2979096	52.983333	6.066667	525900	60400	32ULD0309174443	NN32-10	P	PPL		NL	02					N				KORTEZWAAG	Kortezwaag	Kortezwaag	1994-01-08
1	-2152710	-2985056	51.616667	5.45	513700	52700	31UFT6961521248	NM31-03	P	PPL		NL	06					N				SCHIJNDEL	Schijndel	Schijndel	1994-01-08
1	-2141452	-2970895	52.866667	6.016667	525200	60100	32UKD9919661608	NN32-10	S	BDG		NL	02					N				BLESSEBRUG	Blessebrug	Blessebrug	1994-01-08
1	-2146332	-2977187	53.316667	5.85	531900	55100	31UFV8984011286	NN31-09	T	PLDR		NL	02					N				POLDERHOGEBEINTUMERMIEDEN	Polder Hogebeintumermieden	Polder Hogebeintumermieden	1994-01-08
1	-2144991	-2986562	53.35	5.2	532100	51200	31UFV4643613462	NN31-09	T	DUNE		NL	02					V				TGROENESTRAND	’t Groene Strand	't Groene Strand	1994-01-08
1	-2144210	-2974455	52.216667	6.883333	521300	65300	32ULC5540087248	NN32-10	A	ADM2		NL	15					N		Enschede	Gemeente	GEMEENTEENSCHEDE	Gemeente Enschede	Gemeente Enschede	2001-11-16
1	-2145368	-2975939	52.25	5.6	521500	53600	31UFT7748092030	NN31-12	P	PPL		NL	03					N				HALVINKHUIZEN	Halvinkhuizen	Halvinkhuizen	1994-01-08
1	-2150520	-2982318	51.716667	5.433333	514300	52600	31UFT6809132328	NM31-03	A	ADM2		NL	06					N		(( Nuland ))	Gemeente	GEMEENTENULAND	Gemeente )) (( Nuland	Gemeente )) (( Nuland	2007-02-14
1	-2155225	-2988221	52.15	6.3	520900	61800	32ULC1528181160	NN32-10	S	EST		NL	03					N				WALIEN	Waliën	Walien	1994-01-08
1	-2152632	-2984965	51.866667	4.05	515200	40300	31UET7229646730	NM31-03	H	CHNM		NL	11					N				RAKVANSCHEELHOEK	Rak van Scheelhoek	Rak van Scheelhoek	1994-01-08
1	-2142325	-2971948	51.266667	4.1	511600	40600	31UES7674280055	NM31-03	P	PPL		NL	10					N				CLINGE	Clinge	Clinge	1994-01-08
1	-2156590	-2989891	53.033333	4.8	530200	44800	31UFU2070077494	NN31-09	P	PPL		NL	07					N				ZUIDHAFFEL	Zuidhaffel	Zuidhaffel	1994-01-08
1	-2148437	-2979744	53.55	6.416667	533300	62500	32ULE2886036561	NN32-07	H	SHOL		NL	04					N				GRONDENVANDELAUWERS	Gronden van de Lauwers	Gronden van de Lauwers	1994-01-08
1	-2149678	-2981270	51.983333	4.666667	515900	44000	31UFT1445660496	NM31-03	A	ADM2		NL	11					N		Moordrecht	Gemeente	GEMEENTEMOORDRECHT	Gemeente Moordrecht	Gemeente Moordrecht	2001-11-16
1	-2155249	-2988255	51.65	5.816667	513900	54900	31UFT9485225869	NM31-03	P	PPL		NL	06					V				WANROOY	Wanrooy	Wanrooy	1994-01-08
1	-2151925	-2984045	52.416667	6.233333	522500	61400	32ULD1185410984	NN32-10	H	STM		NL	15					N				RAALTERWETERING	Raalterwetering	Raalterwetering	1994-01-08
1	-2155516	-2988572	51.95	6.416667	515700	62500	32ULC2247058630	NM32-01	P	PPL		NL	03					N				WESTENDORP	Westendorp	Westendorp	1994-01-08
1	-2150767	-2982639	52.316667	4.583333	521900	43500	31UFT0792597440	NN31-12	P	PPL		NL	11					N				OOSTEINDE	Oosteinde	Oosteinde	1994-01-08
1	-2151005	-2982932	52.7	4.95	524200	45700	31UFU3176440683	NN31-12	P	PPL		NL	07					N				OPMEER	Opmeer	Opmeer	1994-01-08
1	-2143218	-2973168	51.983333	6.533333	515900	63200	32ULC3061262058	NM32-01	P	PPL		NL	03					N				DESCHUTTERIJ	De Schutterij	De Schutterij	1994-01-08
1	-2141632	-2971112	53.366667	5.133333	532200	50800	31UFV4194315181	NN31-09	H	CHNM		NL	02					N				BOOMKENSDIEP	Boomkensdiep	Boomkensdiep	1994-01-08
1	-2148302	-2979589	51.616667	5.783333	513700	54700	31UFT9268822074	NM31-03	P	PPL		NL	06					N				LANDHORST	Landhorst	Landhorst	1994-01-08
1	-2143006	-2972873	50.783333	5.883333	504700	55300	31UGS0324629695	NM31-06	L	PRK		NL	05					N				DEMOLT	De Molt	De Molt	1994-01-08
1	-2142995	-2972859	52.35	6.75	522100	64500	32ULD4675402350	NN32-10	P	PPL		NL	15					N				DEMMERSHOEK	Demmershoek	Demmershoek	1994-01-08
1	-2149758	-2981388	52.15	5.45	520900	52700	31UFT6761980552	NN31-12	P	PPL		NL	09					V				MUSSENDORP	Mussendorp	Mussendorp	1994-01-08
1	-2149758	-2981377	52.15	5.45	520900	52700	31UFT6761980552	NN31-12	P	PPL		NL	09					N				MUSSCHENDORP	Musschendorp	Musschendorp	1994-01-08
1	-2148527	-2979990	52.35	4.6	522100	43600	31UFU0897901172	NN31-12	S	EST		NL	07					V				LEYDUIN	Leyduin	Leyduin	1994-01-08
1	-2148527	-2979860	52.35	4.6	522100	43600	31UFU0897901172	NN31-12	S	EST		NL	07					N				LEIDUIN	Leiduin	Leiduin	1994-01-08
1	-2143318	-2988277	51.633333	4.833333	513800	45000	31UFT2688021850	NM31-03	L	PRK		NL	06					V				WARANDE	Warande	Warande	1994-01-08
1	-2156379	-2989631	51.966667	5.5	515800	53000	31UFT7174160283	NM31-03	P	PPL		NL	03					N				ZEVENMORGEN	Zevenmorgen	Zevenmorgen	1994-01-08
1	-2142909	-2972734	52.083333	6.3	520500	61800	32ULC1500573747	NN32-10	L	LCTY		NL	03					V				DELDENSCHEBROEK	Deldensche Broek	Deldensche Broek	1994-01-08
1	-2153748	-2990057	51.233333	5.766667	511400	54600	31UFS9314479410	NM31-03	P	PPL		NL	05					V				ZWARTBROEK	Zwartbroek	Zwartbroek	1994-01-08
1	-2152514	-2984808	51.4	4.2	512400	41200	31UES8347694991	NM31-03	H	FLTT		NL	10					N				PLAATVANSAEFTINGE	Plaat van Saeftinge	Plaat van Saeftinge	1994-01-08
1	-2156763	-2990092	51.383333	3.45	512300	32700	31UES3131592550	NM31-02	T	PLDR		NL	10					N				ZWARTEPOLDER	Zwarte Polder	Zwarte Polder	1994-01-08
1	-2148618	-2979976	52.283333	5.716667	521700	54300	31UFT8530496028	NN31-12	L	LCTY		NL	03					N				LEUVENUMSEVELD	Leuvenumse Veld	Leuvenumse Veld	1994-01-08
1	-2149450	-2981006	53.35	6.3	532100	61800	32ULE2029014605	NN32-07	P	PPL		NL	04					V				MIDHALLUM	Midhallum	Midhallum	1994-01-08
1	-2154284	-2987077	51.383333	6.15	512300	60900	32ULB0168796310	NM32-01	P	PPLX		NL	05					N				UBROEK	Ubroek	Ubroek	1994-01-08
1	-2141780	-2971293	52.3	4.85	521800	45100	31UFT2614796018	NN31-12	P	PPL		NL	07					N				BOVENKERK	Bovenkerk	Bovenkerk	1994-01-08
1	-2150147	-2981860	52.05	5.766667	520300	54600	31UFT8970470212	NN31-12	P	PPL		NL	03					N				NIEUWREEMST	Nieuw-Reemst	Nieuw-Reemst	1994-01-08
1	-2147716	-2972660	53.4	5.333333	532400	52000	31UFV5512719305	NN31-09	T	DUNE		NL	02					V				DEKOEGELWIECK	De Koegelwieck	De Koegelwieck	1994-01-08
1	-2142468	-2972137	52.216667	4.766667	521300	44600	31UFT2069186608	NN31-12	P	PPL		NL	07					N				DEBANKEN	De Banken	De Banken	1994-01-08
1	-2155799	-2988910	51.983333	6.033333	515900	60200	32UKC9628363341	NM32-01	H	CNL		NL	03					N				WIJDEWETERING	Wijde Wetering	Wijde Wetering	1994-01-08
1	-2150970	-2982881	52.733333	5.083333	524400	50500	31UFU4066544642	NN31-12	P	PPL		NL	07					N				OOSTWOUD	Oostwoud	Oostwoud	1994-01-08
1	-2152694	-2973158	53.25	6.966667	531500	65800	32ULE6434002011	NN32-07	L	LCTY		NL	04					V				DESCHEVEKLAP	De Scheve Klap	De Scheve Klap	1994-01-08
1	-2150833	-2982718	52.75	6.733333	524500	64400	32ULD4701746870	NN32-10	L	LCTY		NL	01					N				OOSTERHESSELERVELD	Oosterhesselerveld	Oosterhesselerveld	1994-01-08
1	-2153663	-2985967	51.2	5.716667	511200	54300	31UFS8979275574	NM31-03	P	PPL		NL	05					V				STAMPROOI	Stamprooi	Stamprooi	1994-01-08
1	-2142270	-2978300	51.716667	4.983333	514300	45900	31UFT3700831388	NM31-03	S	FY		NL	06					V				KAPELSCHEVEER	Kapelsche-Veer	Kapelsche-Veer	1994-01-08
1	-2142262	-2971872	52.3	5.966667	521800	55800	31UGT0227698551	NN31-12	S	CSTL		NL	03					N				CANNENBURGH	Cannenburgh	Cannenburgh	1994-01-08
1	-2142403	-2972056	51.716667	5.866667	514300	55200	31UFT9801933416	NM31-03	A	ADM2		NL	06					V				CUYKENSINTAGATHA	Cuyk en Sint Agatha	Cuyk en Sint Agatha	2007-02-14
1	-2142403	9343409	51.716667	5.866667	514300	55200	31UFT9801933416	NM31-03	A	ADM2		NL	06					N		Cuijk	Gemeente	GEMEENTECUIJK	Gemeente Cuijk	Gemeente Cuijk	2007-02-14
1	-2141558	-2971019	53.216667	7.133333	531300	70800	32ULD7536298000	NN32-07	H	CNL		NL	04					N				BOEZEMKANAAL	Boezemkanaal	Boezemkanaal	1994-01-08
1	-2146440	-2977320	53.4	6.65	532400	63900	32ULE4376519342	NN32-07	P	PPL		NL	04					N				HOLWINDE	Holwinde	Holwinde	1994-01-08
1	-2143121	-2973039	51.516667	3.816667	513100	34900	31UET5666607599	NM31-02	T	PLDR		NL	10					N				DEPERPONCHERPOLDER	De Perponcherpolder	De Perponcherpolder	1994-01-08
1	-2147129	-2978187	51.666667	5.066667	514000	50400	31UFT4292225987	NM31-03	P	PPL		NL	06					N				KAATSHEUVEL	Kaatsheuvel	Kaatsheuvel	1994-01-08
1	-2144737	-2974971	51.55	6.05	513300	60300	32UKC9547715115	NM32-01	P	PPL		NL	05					V				GEIJSTEREN	Geijsteren	Geijsteren	1994-01-08
1	-2143775	-2973892	52.333333	4.916667	522000	45500	31UFT3059599843	NN31-12	P	PPL		NL	07					N				DUIVENDRECHT	Duivendrecht	Duivendrecht	1994-01-08
1	-2142347	-2971978	52.55	5.733333	523300	54400	31UFU8531825724	NN31-12	H	CNL		NL	16					N				COLIJNTOCHT	Colijntocht	Colijntocht	1994-01-08
1	-2146568	-2977476	52.7	6.2	524200	61200	32ULD1081142577	NN32-10	H	CNL		NL	01					V				HOOGEVEENSCHEECHTENSKANAAL	Hoogeveensche Echtenskanaal	Hoogeveensche Echtenskanaal	1994-01-08
1	-2143233	-2973187	51.5	5.333333	513000	52000	31UFT6195308011	NM31-03	P	PPL		NL	06					N				DESTAD	De Stad	De Stad	1994-01-08
1	-2155556	-2988617	52.133333	5.766667	520800	54600	31UFT8935079478	NN31-12	V	HTH		NL	03					N				WESTERHEIDE	Westerheide	Westerheide	1994-01-08
1	-2151217	-2983181	53.3	5.733333	531800	54400	31UFV8214109128	NN31-09	P	PPL		NL	02					V				OUDELEIE	Oude Leie	Oude Leie	1994-01-08
1	-2151217	-2979870	53.3	5.733333	531800	54400	31UFV8214109128	NN31-09	P	PPL		NL	02					V				LEIJE	Leije	Leije	1994-01-08
1	-2147939	-2979156	52.05	4.233333	520300	41400	31UET8457367317	NN31-12	P	PPLX		NL	11					N				KRAAIJENSTEIN	Kraaijenstein	Kraaijenstein	1994-01-08
1	-2150770	-2982642	53.416667	6.8	532500	64800	32ULE5379320877	NN32-07	P	PPL		NL	04					N				OOSTEINDE	Oosteinde	Oosteinde	1994-01-08
1	-2154816	-2987723	51.733333	4.733333	514400	44400	31UFT1969632801	NM31-03	H	STMD		NL	06					V				NOORDERGATVANDEVISSCHEN	Noordergat van de Visschen	Noordergat van de Visschen	1994-01-08
1	-2146792	-2977756	52.05	5.366667	520300	52200	31UFT6228169243	NN31-12	S	EST		NL	09					N				HUISTEMAARN	Huis te Maarn	Huis te Maarn	1994-01-08
1	-2146783	-2977746	51.933333	5.883333	515600	55300	31UFT9821657551	NM31-03	H	CNL		NL	03					N				HUISSENSCHEZEEG	Huissensche Zeeg	Huissensche Zeeg	1994-01-08
1	-2146834	-2977810	50.883333	5.85	505300	55100	31UGS0046840721	NM31-06	A	ADM2		NL	05					N		(( Hulsberg ))	Gemeente	GEMEENTEHULSBERG	Gemeente )) (( Hulsberg	Gemeente )) (( Hulsberg	2007-02-14
1	-2151112	-2983055	51.816667	4.333333	514900	42000	31UET9190641488	NM31-03	H	STMD		NL	11					V				OUDBEIERLANDSCHEKREEK	Oud-Beierlandsche Kreek	Oud-Beierlandsche Kreek	1994-01-08
1	-2151112	-2975593	51.816667	4.333333	514900	42000	31UET9190641488	NM31-03	H	STMD		NL	11					V				GROOTEKREEK	Groote Kreek	Groote Kreek	1994-01-08
1	-2156486	-2989765	53.033333	5.783333	530200	54700	31UFU8662679602	NN31-09	H	COVE		NL	02					N				ZOUTPOEL	Zoutpoel	Zoutpoel	1994-01-08
1	-2147977	-2979205	51.916667	4.55	515500	43300	31UFT0660352905	NM31-03	P	PPL		NL	11					N				KRALINGSEVEER	Kralingse Veer	Kralingse Veer	1994-01-08
1	-2143040	-2972920	51.666667	5.366667	514000	52200	31UFT6366626617	NM31-03	P	PPL		NL	06					N				DENDUNGEN	Den Dungen	Den Dungen	1994-01-08
1	-2145188	-2975703	52.983333	5.983333	525900	55900	31UGU0026574581	NN31-12	P	PPL		NL	02					N				GROOTWIJNGAARDEN	Grootwijngaarden	Grootwijngaarden	1994-01-08
1	-2145909	-2976589	52.65	4.883333	523900	45300	31UFU2740535002	NN31-12	P	PPL		NL	07					N				HENSBROEK	Hensbroek	Hensbroek	1994-01-08
1	-2146891	-2977881	53.083333	5.833333	530500	55000	31UFU8975885293	NN31-09	A	ADM2		NL	02					N		(( Idaarderadeel ))	Gemeente	GEMEENTEIDAARDERADEEL	Gemeente )) (( Idaarderadeel	Gemeente )) (( Idaarderadeel	2007-02-14
1	-2148182	-2979449	52	6.216667	520000	61300	32ULC0894164696	NN32-10	P	PPL		NL	03					N				LAAGKEPPEL	Laag-Keppel	Laag-Keppel	1994-01-08
1	-2147405	-2978532	51.95	5.816667	515700	54900	31UFT9356259225	NM31-03	P	PPL		NL	03					N				KEULSEKAMP	Keulse Kamp	Keulse Kamp	1994-01-08
1	-2149940	-2981616	53.316667	5.716667	531900	54300	31UFV8096010940	NN31-09	H	CNL		NL	02					N				NIEUWEBILDTDIJKSTERVAART	Nieuwe Bildtdijkstervaart	Nieuwe Bildtdijkstervaart	1994-01-08
1	-2145431	-2976016	52.4	5.683333	522400	54100	31UFU8254908917	NN31-12	S	DIKE		NL	16					N				HARDERDIJK	Harderdijk	Harderdijk	1994-01-08
1	-2140376	-2979646	52.55	4.75	523300	44500	31UFU1865623652	NN31-12	H	LK		NL	07					V				LANGEMEER	Langemeer	Langemeer	1994-01-08
1	-2140376	-2969554	52.55	4.75	523300	44500	31UFU1865623652	NN31-12	H	LK		NL	07					N				ALKMAARDERMEER	Alkmaardermeer	Alkmaardermeer	1994-01-08
1	-2141058	-2970413	51.966667	4.733333	515800	44400	31UFT1907858750	NM31-03	P	PPL		NL	11					N				BENEDENHEUL	Benedenheul	Benedenheul	1994-01-08
1	-2144595	-2974921	51.483333	5.583333	512900	53500	31UFT7936806740	NM31-03	V	HTH		NL	06					V				GEENEINDSCHEHEIDE	Geeneindsche Heide	Geeneindsche Heide	1994-01-08
1	-2149118	-2980602	52.016667	6.466667	520100	62800	32ULC2616465922	NN32-10	P	PPL		NL	03					N				MARIENVELDE	Mariënvelde	Marienvelde	1994-01-08
1	-2153939	-2986601	52.866667	4.733333	525200	44400	31UFU1667858846	NN31-12	T	PLDR		NL	07					N				POLDERTHOEKJE	Polder ’t Hoekje	Polder 't Hoekje	1994-01-08
1	-2153926	-2986580	52.883333	7.066667	525300	70400	32ULD6991161043	NN32-10	P	PPLX		NL	04					N				THEEM	’t Heem	't Heem	1994-01-08
1	-2146730	-2977676	51.5	5.466667	513000	52800	31UFT7120608314	NM31-03	P	PPL		NL	06					N				HOUTENS	Houtens	Houtens	1994-01-08
1	-2147800	-2983074	53.066667	6	530400	60000	32UKD9900583895	NN32-07	H	STMC		NL	02					V				OUDDIEP	Ouddiep	Ouddiep	1994-01-08
1	-2156851	-3206477	52.766667	6.55	524600	63300	32ULD3470849129	NN32-10	L	LCTY		NL	01					N				DRIJBERSEVELD	Drijberse Veld	Drijberse Veld	1994-01-08
1	-2148680	-2980062	52.316667	6.466667	521900	62800	32ULC2732999282	NN32-10	P	PPL		NL	15					N				LIGTENBERG	Ligtenberg	Ligtenberg	1994-01-08
1	-2153483	-2986010	53.3	6.683333	531800	64100	32ULE4561908147	NN32-07	H	CNL		NL	04					N				STEDUMERMAAR	Stedumermaar	Stedumermaar	1994-01-08
1	-2149531	-2981099	51.25	3.516667	511500	33100	31UES3605977753	NM31-02	P	PPL		NL	10					N				MOERSHOOFDE	Moershoofde	Moershoofde	1994-01-08
1	-2154354	-2987161	51.55	4.8	513300	44800	31UFT2480212525	NM31-03	P	PPL		NL	06					N				ULVENHOUT	Ulvenhout	Ulvenhout	1994-01-08
1	-2142207	-2971803	51.95	6.733333	515700	64400	32ULC4422957904	NM32-01	L	RESN		NL	03					N				BUSKERSBOS	Buskersbos	Buskersbos	1994-01-08
1	-2145418	-2976604	52.466667	6.116667	522800	60700	32ULD0414416854	NN32-10	P	PPL		NL	15					V				HERCULO	Herculo	Herculo	1994-01-08
1	-2143433	-2973468	51.416667	5.716667	512500	54300	31UFS8889999663	NM31-03	P	PPL		NL	06					N				DIJK	Dijk	Dijk	1994-01-08
1	-2148517	-2979845	52.15	4.483333	520900	42900	31UFT0148878759	NN31-12	A	ADM2		NL	11					N		Leiden	Gemeente	GEMEENTELEIDEN	Gemeente Leiden	Gemeente Leiden	2001-11-16
1	-2152672	-2985008	51.516667	3.783333	513100	34700	31UET5435307574	NM31-02	T	PLDR		NL	10					N				SCHENGEPOLDER	Schengepolder	Schengepolder	1994-01-08
1	-2149356	-2980775	51.533333	5.933333	513200	55600	31UGT0344213215	NM31-03	P	PPL		NL	05					V				MEERSELO	Meerselo	Meerselo	1994-01-08
1	-2151485	-2983489	52.516667	4.966667	523100	45800	31UFU3344620324	NN31-12	P	PPLX		NL	07					N				OVERWHERE	Overwhere	Overwhere	1994-01-08
1	-2156355	-2982726	53.383333	6.35	532300	62100	32ULE2375518187	NN32-07	T	PLDR		NL	04					V				OOSTERHORNHUISTERPOLDER	Ooster-Hornhuisterpolder	Ooster-Hornhuisterpolder	1994-01-08
1	-2142894	-2972714	51.833333	4	515000	40000	31UET6890442974	NM31-03	L	RESN		NL	11					N				DEKWADEHOEK	De Kwade Hoek	De Kwade Hoek	1994-01-08
1	-2146993	-2978031	50.966667	5.933333	505800	55600	31UGS0596050215	NM31-06	A	ADM2		NL	05					N		(( Jabeek ))	Gemeente	GEMEENTEJABEEK	Gemeente )) (( Jabeek	Gemeente )) (( Jabeek	2007-02-14
1	-2154713	-2987608	51.616667	4	513700	40000	31UET6923518878	NM31-03	P	PPL		NL	10					V				VIANE	Viane	Viane	1994-01-08
1	-2141711	-2971216	53.416667	5.533333	532500	53200	31UFV6835621612	NN31-09	H	CHNM		NL	02					N				BOSGAT	Bosgat	Bosgat	1994-01-08
1	-2140879	-2970194	51.583333	4.15	513500	40900	31UET7967815324	NM31-03	T	PLDR		NL	10					N				BARTELMEETPOLDER	Bartelmeetpolder	Bartelmeetpolder	1994-01-08
1	-2144979	-2975431	51.4	3.483333	512400	32900	31UES3362394419	NM31-02	L	PRK		NL	10					N				GROEDSEDUINTJES	Groedse Duintjes	Groedse Duintjes	1994-01-08
1	-2149712	-2981309	51.45	5.333333	512700	52000	31UFT6213002451	NM31-03	P	PPL		NL	06					N				MOSTHEUVEL	Mostheuvel	Mostheuvel	1994-01-08
1	-2156143	-2989336	51.816667	5	514900	50000	31UFT3785542539	NM31-03	A	ADM2		NL	06					N		Woudrichem	Gemeente	GEMEENTEWOUDRICHEM	Gemeente Woudrichem	Gemeente Woudrichem	2001-11-16
1	-2150559	-2982367	52.866667	6.85	525200	65100	32ULD5527859604	NN32-10	A	ADM2		NL	01					N		(( Odoorn ))	Gemeente	GEMEENTEODOORN	Gemeente )) (( Odoorn	Gemeente )) (( Odoorn	2007-02-14
1	-2155548	-2982767	52.916667	5.883333	525500	55300	31UFU9385266893	NN31-12	T	PLDR		NL	02					V				OOSTERSCHAR	Ooster-Schar	Ooster-Schar	1994-01-08
1	-2155548	-2988608	52.916667	5.883333	525500	55300	31UFU9385266893	NN31-12	T	PLDR		NL	02					N				POLDERWESTERENOOSTERSCHAR	Polder Wester-en Oosterschar	Polder Wester-en Oosterschar	1994-01-08
1	-2141243	-2970635	52.166667	5.066667	521000	50400	31UFT4134381589	NN31-12	T	PLDR		NL	09					N				POLDERBETHUNE	Polder Bethune	Polder Bethune	1994-01-08
1	-2150487	-2982268	52.883333	6.15	525300	60900	32ULD0824263097	NN32-10	P	PPL		NL	01					N				NOORDWOLDEZUID	Noordwolde-Zuid	Noordwolde-Zuid	1994-01-08
1	-2155682	-2988763	53.433333	6.116667	532600	60700	32ULE0846524349	NN32-07	H	CHNM		NL	02					N				WESTRAK	Westrak	Westrak	1994-01-08
1	-2154910	-2987835	51.983333	4.833333	515900	45000	31UFT2590160772	NM31-03	T	PLDR		NL	11					N				POLDERVLISTOOSTZIJDE	Polder Vlist-Oostzijde	Polder Vlist-Oostzijde	1994-01-08
1	-2156538	-2989832	53.433333	5.7	532600	54200	31UFV7935923872	NN31-09	L	LCTY		NL	02					N				ZUIDERGRIE	Zuidergrie	Zuidergrie	1994-01-08
1	-2155764	-2988857	52.85	5.033333	525100	50200	31UFU3692257521	NN31-12	P	PPL		NL	07					V				WIERINGERDORF	Wieringerdorf	Wieringerdorf	1994-01-08
1	-2145532	-2976141	52.766667	6.25	524600	61500	32ULD1447249861	NN32-10	P	PPL		NL	01					N				HAVELTE	Havelte	Havelte	1994-01-08
1	-2144329	-2974596	52.183333	6.383333	521100	62300	32ULC2111584657	NN32-10	P	PPL		NL	03					N				EXELTOL	Exel-Tol	Exel-Tol	1994-01-08
1	-2152782	-2985143	52.666667	6.966667	524000	65800	32ULD6250137131	NN32-10	V	HTH		NL	01					N				SCHOONEBEEKERVELD	Schoonebeekerveld	Schoonebeekerveld	1994-01-08
